fecha,licenciataria,demanda_millones_m3d
2025-05-26,MetroGAS,7.2225
2025-05-26,Distribuidora de Gas del Centro,3.134343
2025-05-27,GasNea,0.463038
2025-05-27,Naturgy NOA,1.83
2025-05-27,Litoral Gas,3.912232
2025-05-27,Naturgy BAN,9.44
2025-05-27,MetroGAS,9.9863
2025-05-27,Distribuidora de Gas Cuyana,5.230016
2025-05-27,Camuzzi Gas del Sur,17.569934
2025-05-27,Distribuidora de Gas del Centro,4.488828
2025-05-27,Camuzzi Gas Pampeana,11.25853
2025-05-28,Camuzzi Gas Pampeana,13.554662
2025-05-28,Naturgy NOA,2.33
2025-05-28,Distribuidora de Gas Cuyana,5.447289
2025-05-28,Naturgy BAN,11.27
2025-05-28,Camuzzi Gas del Sur,17.681846
2025-05-28,Litoral Gas,4.656771
2025-05-28,GasNea,0.730483
2025-05-28,MetroGAS,11.9513
2025-05-28,Distribuidora de Gas del Centro,4.927759
2025-05-29,GasNea,0.779084
2025-05-29,Litoral Gas,5.204392
2025-05-29,Naturgy BAN,11.79
2025-05-29,MetroGAS,12.1297
2025-05-29,Distribuidora de Gas del Centro,5.722205
2025-05-29,Distribuidora de Gas Cuyana,5.324148
2025-05-29,Camuzzi Gas del Sur,17.08943
2025-05-29,Naturgy NOA,2.23
2025-05-29,Camuzzi Gas Pampeana,13.464856
2025-05-30,Naturgy BAN,11.59
2025-05-30,Distribuidora de Gas Cuyana,5.398983
2025-05-30,Camuzzi Gas del Sur,16.536876
2025-05-30,Camuzzi Gas Pampeana,13.246592
2025-05-30,Distribuidora de Gas del Centro,5.383238
2025-05-30,GasNea,0.786505
2025-05-30,MetroGAS,11.7496
2025-05-30,Naturgy NOA,2.11
2025-05-30,Litoral Gas,5.205915
2025-05-31,Distribuidora de Gas del Centro,4.928101
2025-05-31,MetroGAS,10.297
2025-05-31,Camuzzi Gas del Sur,16.465215
2025-05-31,Litoral Gas,4.630423
2025-05-31,GasNea,0.688437
2025-05-31,Camuzzi Gas Pampeana,13.308373
2025-05-31,Distribuidora de Gas Cuyana,4.89361
2025-05-31,Naturgy NOA,2.04
2025-05-31,Naturgy BAN,10.51
2025-06-01,Litoral Gas,4.348703
2025-06-01,Naturgy BAN,10.36
2025-06-01,MetroGAS,10.1433
2025-06-01,GasNea,0.682955
2025-06-01,Naturgy NOA,1.53
2025-06-01,Camuzzi Gas del Sur,16.200801
2025-06-01,Camuzzi Gas Pampeana,13.112677
2025-06-01,Distribuidora de Gas del Centro,4.852724
2025-06-01,Distribuidora de Gas Cuyana,5.11744
2025-06-02,Naturgy BAN,10.41
2025-06-02,MetroGAS,10.4847
2025-06-02,GasNea,0.688
2025-06-02,Distribuidora de Gas Cuyana,4.999542
2025-06-02,Naturgy NOA,2.12
2025-06-02,Camuzzi Gas del Sur,16.081935
2025-06-02,Litoral Gas,4.673603
2025-06-02,Camuzzi Gas Pampeana,13.013413
2025-06-02,Distribuidora de Gas del Centro,5.027402
2025-06-03,Naturgy NOA,1.98
2025-06-03,Camuzzi Gas Pampeana,12.374247
2025-06-03,Camuzzi Gas del Sur,15.196573
2025-06-03,Distribuidora de Gas del Centro,4.492105
2025-06-03,GasNea,0.650735
2025-06-03,Distribuidora de Gas Cuyana,4.881808
2025-06-03,Litoral Gas,4.454637
2025-06-03,Naturgy BAN,10.08
2025-06-03,MetroGAS,10.041
2025-06-04,Naturgy NOA,1.95
2025-06-04,Naturgy BAN,9.74
2025-06-04,Distribuidora de Gas Cuyana,4.542638
2025-06-04,Distribuidora de Gas del Centro,4.345233
2025-06-04,Camuzzi Gas del Sur,15.526218
2025-06-04,GasNea,0.644573
2025-06-04,MetroGAS,9.8266
2025-06-04,Camuzzi Gas Pampeana,11.757818
2025-06-04,Litoral Gas,4.48084
2025-06-05,Naturgy NOA,1.8
2025-06-05,MetroGAS,11.0922
2025-06-05,Camuzzi Gas del Sur,16.03645
2025-06-05,Camuzzi Gas Pampeana,12.451371
2025-06-05,GasNea,0.60381
2025-06-05,Distribuidora de Gas Cuyana,4.655579
2025-06-05,Litoral Gas,4.26454
2025-06-05,Distribuidora de Gas del Centro,4.481624
2025-06-05,Naturgy BAN,10.58
2025-06-06,Distribuidora de Gas Cuyana,4.603106
2025-06-06,Naturgy BAN,10.4
2025-06-06,Naturgy NOA,1.81
2025-06-06,Distribuidora de Gas del Centro,4.179743
2025-06-06,Camuzzi Gas del Sur,16.478744
2025-06-06,Litoral Gas,4.542783
2025-06-06,Camuzzi Gas Pampeana,12.245629
2025-06-06,GasNea,0.67811
2025-06-06,MetroGAS,10.4002
2025-06-07,Litoral Gas,4.717312
2025-06-07,Distribuidora de Gas del Centro,4.688186
2025-06-07,Naturgy BAN,10.22
2025-06-07,Naturgy NOA,1.86
2025-06-07,GasNea,0.741188
2025-06-07,MetroGAS,9.9364
2025-06-07,Camuzzi Gas Pampeana,12.279572
2025-06-07,Distribuidora de Gas Cuyana,3.995752
2025-06-07,Camuzzi Gas del Sur,16.322822
2025-06-08,Camuzzi Gas del Sur,16.343873
2025-06-08,GasNea,0.605866
2025-06-08,Camuzzi Gas Pampeana,13.020649
2025-06-08,Litoral Gas,3.911271
2025-06-08,MetroGAS,10.7953
2025-06-08,Distribuidora de Gas Cuyana,4.299556
2025-06-08,Distribuidora de Gas del Centro,4.512757
2025-06-08,Naturgy BAN,10.15
2025-06-08,Naturgy NOA,1.88
2025-06-09,Camuzzi Gas Pampeana,13.41728
2025-06-09,Camuzzi Gas del Sur,17.284352
2025-06-09,Distribuidora de Gas Cuyana,4.781417
2025-06-09,Litoral Gas,4.948455
2025-06-09,Naturgy BAN,11.5
2025-06-09,Naturgy NOA,2.03
2025-06-09,MetroGAS,12.231
2025-06-09,GasNea,0.720118
2025-06-09,Distribuidora de Gas del Centro,4.733832
2025-06-10,GasNea,0.895243
2025-06-10,Distribuidora de Gas Cuyana,4.920563
2025-06-10,Litoral Gas,5.165297
2025-06-10,Distribuidora de Gas del Centro,4.421493
2025-06-10,Naturgy NOA,2.06
2025-06-10,Camuzzi Gas Pampeana,13.706228
2025-06-10,Naturgy BAN,11.43
2025-06-10,Camuzzi Gas del Sur,17.23011
2025-06-10,MetroGAS,12.0147
2025-06-11,Litoral Gas,5.331122
2025-06-11,GasNea,0.771099
2025-06-11,Naturgy NOA,2.07
2025-06-11,Camuzzi Gas del Sur,16.317263
2025-06-11,MetroGAS,11.6971
2025-06-11,Camuzzi Gas Pampeana,13.382274
2025-06-11,Distribuidora de Gas del Centro,5.270814
2025-06-11,Naturgy BAN,11.35
2025-06-11,Distribuidora de Gas Cuyana,4.713425
2025-06-12,Distribuidora de Gas Cuyana,4.991746
2025-06-12,GasNea,0.786303
2025-06-12,Litoral Gas,5.104372
2025-06-12,Naturgy BAN,10.95
2025-06-12,Camuzzi Gas del Sur,16.739602
2025-06-12,Naturgy NOA,2.01
2025-06-12,Distribuidora de Gas del Centro,5.26
2025-06-12,MetroGAS,11.319
2025-06-12,Camuzzi Gas Pampeana,13.249152
2025-06-13,Distribuidora de Gas Cuyana,5.138838
2025-06-13,Distribuidora de Gas del Centro,5.174919
2025-06-13,Naturgy NOA,2.02
2025-06-13,MetroGAS,11.4992
2025-06-13,GasNea,0.732073
2025-06-13,Camuzzi Gas Pampeana,13.279614
2025-06-13,Camuzzi Gas del Sur,17.36058
2025-06-13,Naturgy BAN,11.33
2025-06-13,Litoral Gas,5.087
2025-06-14,GasNea,0.761363
2025-06-14,MetroGAS,11.9368
2025-06-14,Distribuidora de Gas Cuyana,5.262978
2025-06-14,Litoral Gas,5.235277
2025-06-14,Naturgy NOA,1.98
2025-06-14,Camuzzi Gas del Sur,17.034675
2025-06-14,Naturgy BAN,11.67
2025-06-14,Distribuidora de Gas del Centro,4.967223
2025-06-14,Camuzzi Gas Pampeana,13.484003
2025-06-15,Distribuidora de Gas Cuyana,4.639451
2025-06-15,Naturgy BAN,11.38
2025-06-15,MetroGAS,11.5688
2025-06-15,Litoral Gas,5.22199
2025-06-15,Camuzzi Gas Pampeana,13.428307
2025-06-15,Distribuidora de Gas del Centro,4.733774
2025-06-15,GasNea,0.718345
2025-06-15,Camuzzi Gas del Sur,16.043809
2025-06-15,Naturgy NOA,2.02
2025-06-16,GasNea,0.660188
2025-06-16,Distribuidora de Gas del Centro,4.665094
2025-06-16,Camuzzi Gas Pampeana,13.455434
2025-06-16,Distribuidora de Gas Cuyana,4.867928
2025-06-16,Camuzzi Gas del Sur,16.692376
2025-06-16,Naturgy NOA,1.95
2025-06-16,MetroGAS,11.4143
2025-06-16,Litoral Gas,4.871369
2025-06-16,Naturgy BAN,11.03
2025-06-17,Distribuidora de Gas del Centro,5.200922
2025-06-17,Naturgy BAN,11.76
2025-06-17,Naturgy NOA,2.31
2025-06-17,Camuzzi Gas Pampeana,13.950744
2025-06-17,MetroGAS,12.7686
2025-06-17,Camuzzi Gas del Sur,18.094752
2025-06-17,GasNea,0.766648
2025-06-17,Distribuidora de Gas Cuyana,5.81265
2025-06-17,Litoral Gas,4.928615
2025-06-18,Camuzzi Gas Pampeana,14.427121
2025-06-18,GasNea,0.784675
2025-06-18,MetroGAS,12.969
2025-06-18,Camuzzi Gas del Sur,18.052162
2025-06-18,Litoral Gas,5.263828
2025-06-18,Distribuidora de Gas del Centro,6.060572
2025-06-18,Naturgy BAN,12.07
2025-06-18,Naturgy NOA,2.3
2025-06-18,Distribuidora de Gas Cuyana,5.619878
2025-06-19,MetroGAS,12.1811
2025-06-19,Distribuidora de Gas del Centro,5.988148
2025-06-19,Distribuidora de Gas Cuyana,5.368887
2025-06-19,Litoral Gas,5.282617
2025-06-19,Camuzzi Gas Pampeana,14.121993
2025-06-19,Naturgy NOA,2.32
2025-06-19,GasNea,0.810759
2025-06-19,Camuzzi Gas del Sur,17.148652
2025-06-19,Naturgy BAN,11.35
2025-06-20,Naturgy BAN,10.44
2025-06-20,Litoral Gas,4.76099
2025-06-20,MetroGAS,11.0357
2025-06-20,Distribuidora de Gas Cuyana,5.278167
2025-06-20,GasNea,0.66796
2025-06-20,Distribuidora de Gas del Centro,5.630493
2025-06-20,Camuzzi Gas del Sur,16.890066
2025-06-20,Naturgy NOA,1.97
2025-06-20,Camuzzi Gas Pampeana,13.264061
2025-06-21,Camuzzi Gas del Sur,16.830004
2025-06-21,Distribuidora de Gas del Centro,4.729461
2025-06-21,Naturgy BAN,10.74
2025-06-21,GasNea,0.673965
2025-06-21,Camuzzi Gas Pampeana,13.450232
2025-06-21,MetroGAS,11.0944
2025-06-21,Litoral Gas,4.725403
2025-06-21,Distribuidora de Gas Cuyana,5.37457
2025-06-21,Naturgy NOA,2.1
2025-06-22,Camuzzi Gas Pampeana,14.419872
2025-06-22,MetroGAS,11.6492
2025-06-22,Litoral Gas,4.850479
2025-06-22,GasNea,0.717487
2025-06-22,Distribuidora de Gas Cuyana,5.187981
2025-06-22,Distribuidora de Gas del Centro,5.358394
2025-06-22,Camuzzi Gas del Sur,17.715664
2025-06-22,Naturgy NOA,1.85
2025-06-22,Naturgy BAN,11.24
2025-06-23,Distribuidora de Gas Cuyana,6.550976
2025-06-23,GasNea,1.001524
2025-06-23,MetroGAS,15.267
2025-06-23,Distribuidora de Gas del Centro,6.772355
2025-06-23,Camuzzi Gas Pampeana,16.517074
2025-06-23,Camuzzi Gas del Sur,18.494621
2025-06-23,Naturgy BAN,14.25
2025-06-23,Naturgy NOA,2.33
2025-06-23,Litoral Gas,6.678929
2025-06-24,GasNea,0.972951
2025-06-24,Distribuidora de Gas del Centro,6.276541
2025-06-24,Distribuidora de Gas Cuyana,6.264147
2025-06-24,Litoral Gas,6.450606
2025-06-24,Camuzzi Gas del Sur,18.223032
2025-06-24,Camuzzi Gas Pampeana,16.155002
2025-06-24,MetroGAS,14.7043
2025-06-24,Naturgy BAN,13.32
2025-06-24,Naturgy NOA,2.2
2025-06-25,Camuzzi Gas Pampeana,16.356796
2025-06-25,Naturgy NOA,2.11
2025-06-25,MetroGAS,13.8973
2025-06-25,Distribuidora de Gas Cuyana,6.24607
2025-06-25,Distribuidora de Gas del Centro,6.462605
2025-06-25,Litoral Gas,6.628553
2025-06-25,GasNea,0.924025
2025-06-25,Camuzzi Gas del Sur,19.113978
2025-06-25,Naturgy BAN,13.2
2025-06-26,MetroGAS,14.1323
2025-06-26,GasNea,0.793783
2025-06-26,Distribuidora de Gas del Centro,6.507658
2025-06-26,Naturgy NOA,2.26
2025-06-26,Litoral Gas,6.17727
2025-06-26,Naturgy BAN,13.29
2025-06-26,Camuzzi Gas del Sur,19.555647
2025-06-26,Camuzzi Gas Pampeana,16.182602
2025-06-26,Distribuidora de Gas Cuyana,6.275484
2025-06-27,MetroGAS,13.9104
2025-06-27,Litoral Gas,6.095829
2025-06-27,Camuzzi Gas del Sur,19.852786
2025-06-27,Camuzzi Gas Pampeana,16.421555
2025-06-27,GasNea,0.895281
2025-06-27,Distribuidora de Gas Cuyana,6.467072
2025-06-27,Naturgy BAN,12.67
2025-06-27,Naturgy NOA,2.24
2025-06-27,Distribuidora de Gas del Centro,6.517775
2025-06-28,Distribuidora de Gas del Centro,6.776032
2025-06-28,GasNea,0.882133
2025-06-28,Camuzzi Gas Pampeana,16.883723
2025-06-28,MetroGAS,13.1821
2025-06-28,Naturgy NOA,2.24
2025-06-28,Distribuidora de Gas Cuyana,6.830703
2025-06-28,Naturgy BAN,12.53
2025-06-28,Camuzzi Gas del Sur,20.526698
2025-06-28,Litoral Gas,5.855857
2025-06-29,MetroGAS,14.496
2025-06-29,Distribuidora de Gas del Centro,7.475003
2025-06-29,Naturgy NOA,2.39
2025-06-29,Distribuidora de Gas Cuyana,7.744643
2025-06-29,Camuzzi Gas Pampeana,17.387292
2025-06-29,GasNea,0.925674
2025-06-29,Camuzzi Gas del Sur,20.900874
2025-06-29,Naturgy BAN,14.11
2025-06-29,Litoral Gas,6.348782
2025-06-30,Distribuidora de Gas Cuyana,7.933469
2025-06-30,Distribuidora de Gas del Centro,7.998025
2025-06-30,Camuzzi Gas del Sur,21.33483
2025-06-30,Camuzzi Gas Pampeana,18.653041
2025-06-30,MetroGAS,17.0943
2025-06-30,Litoral Gas,7.210093
2025-06-30,GasNea,1.10059
2025-06-30,Naturgy NOA,2.6
2025-06-30,Naturgy BAN,16.37
2025-07-01,Distribuidora de Gas Cuyana,8.100954
2025-07-01,Naturgy NOA,2.48
2025-07-01,Distribuidora de Gas del Centro,7.802419
2025-07-01,Naturgy BAN,16.49
2025-07-01,GasNea,1.141566
2025-07-01,Camuzzi Gas Pampeana,17.297549
2025-07-01,MetroGAS,17.0507
2025-07-01,Camuzzi Gas del Sur,21.382052
2025-07-01,Litoral Gas,7.232503
2025-07-02,Camuzzi Gas del Sur,20.683729
2025-07-02,Litoral Gas,7.272457
2025-07-02,Camuzzi Gas Pampeana,18.236351
2025-07-02,GasNea,1.064809
2025-07-02,Distribuidora de Gas del Centro,8.198942
2025-07-02,Distribuidora de Gas Cuyana,7.528108
2025-07-02,Naturgy BAN,16.12
2025-07-02,MetroGAS,16.7489
2025-07-02,Naturgy NOA,2.46
2025-07-03,Litoral Gas,6.970898
2025-07-03,Naturgy BAN,14.8
2025-07-03,GasNea,0.95791
2025-07-03,MetroGAS,15.5645
2025-07-03,Distribuidora de Gas del Centro,7.525217
2025-07-03,Naturgy NOA,2.53
2025-07-03,Camuzzi Gas del Sur,19.638437
2025-07-03,Distribuidora de Gas Cuyana,7.171
2025-07-03,Camuzzi Gas Pampeana,19.312981
2025-07-04,Distribuidora de Gas del Centro,6.735191
2025-07-04,Camuzzi Gas Pampeana,17.397911
2025-07-04,Naturgy BAN,12.67
2025-07-04,Naturgy NOA,2.19
2025-07-04,GasNea,0.923908
2025-07-04,Camuzzi Gas del Sur,19.39058
2025-07-04,Distribuidora de Gas Cuyana,7.144473
2025-07-04,Litoral Gas,6.251321
2025-07-04,MetroGAS,14.0117
2025-07-05,MetroGAS,13.1788
2025-07-05,Naturgy BAN,11.79
2025-07-05,GasNea,0.794285
2025-07-05,Distribuidora de Gas Cuyana,5.830839
2025-07-05,Distribuidora de Gas del Centro,5.656532
2025-07-05,Litoral Gas,5.677604
2025-07-05,Naturgy NOA,2.25
2025-07-05,Camuzzi Gas Pampeana,16.188324
2025-07-05,Camuzzi Gas del Sur,19.610488
2025-07-06,Litoral Gas,4.14886
2025-07-06,Camuzzi Gas Pampeana,14.935156
2025-07-06,Camuzzi Gas del Sur,19.003688
2025-07-06,Naturgy BAN,10.68
2025-07-06,Naturgy NOA,2.01
2025-07-06,MetroGAS,11.8234
2025-07-06,GasNea,0.683044
2025-07-06,Distribuidora de Gas del Centro,4.47177
2025-07-06,Distribuidora de Gas Cuyana,5.388732
2025-07-07,GasNea,0.592966
2025-07-07,Naturgy BAN,10.12
2025-07-07,MetroGAS,11.7015
2025-07-07,Litoral Gas,4.315885
2025-07-07,Distribuidora de Gas Cuyana,5.510777
2025-07-07,Camuzzi Gas del Sur,18.508803
2025-07-07,Camuzzi Gas Pampeana,14.126982
2025-07-07,Distribuidora de Gas del Centro,4.777945
2025-07-07,Naturgy NOA,1.79
2025-07-08,MetroGAS,12.2444
2025-07-08,Naturgy NOA,1.73
2025-07-08,Naturgy BAN,10.28
2025-07-08,Litoral Gas,4.216602
2025-07-08,Camuzzi Gas Pampeana,14.70433
2025-07-08,GasNea,0.601412
2025-07-08,Distribuidora de Gas Cuyana,4.867941
2025-07-08,Distribuidora de Gas del Centro,4.14392
2025-07-08,Camuzzi Gas del Sur,17.885297
2025-07-09,MetroGAS,10.3451
2025-07-09,GasNea,0.635611
2025-07-09,Naturgy BAN,8.66
2025-07-09,Litoral Gas,2.949077
2025-07-09,Naturgy NOA,1.45
2025-07-09,Distribuidora de Gas del Centro,3.038297
2025-07-09,Camuzzi Gas del Sur,17.838562
2025-07-09,Distribuidora de Gas Cuyana,5.143343
2025-07-09,Camuzzi Gas Pampeana,14.057604
2025-07-10,Distribuidora de Gas del Centro,4.926873
2025-07-10,GasNea,0.616998
2025-07-10,Litoral Gas,3.676642
2025-07-10,Distribuidora de Gas Cuyana,5.793961
2025-07-10,Naturgy BAN,9.93
2025-07-10,Naturgy NOA,1.84
2025-07-10,Camuzzi Gas Pampeana,14.417361
2025-07-10,Camuzzi Gas del Sur,18.087618
2025-07-10,MetroGAS,11.3973
2025-07-11,Litoral Gas,3.776433
2025-07-11,Naturgy BAN,9.54
2025-07-11,Distribuidora de Gas Cuyana,5.499456
2025-07-11,MetroGAS,10.6229
2025-07-11,Distribuidora de Gas del Centro,5.553741
2025-07-11,Camuzzi Gas Pampeana,14.083574
2025-07-11,Naturgy NOA,1.69
2025-07-11,GasNea,0.654099
2025-07-11,Camuzzi Gas del Sur,17.47219
2025-07-12,GasNea,0.690748
2025-07-12,Naturgy BAN,8.96
2025-07-12,Litoral Gas,4.535355
2025-07-12,Distribuidora de Gas del Centro,5.041593
2025-07-12,Camuzzi Gas Pampeana,13.922458
2025-07-12,Distribuidora de Gas Cuyana,5.26753
2025-07-12,Camuzzi Gas del Sur,16.867443
2025-07-12,MetroGAS,10.0064
2025-07-12,Naturgy NOA,1.97
2025-07-13,Camuzzi Gas del Sur,16.279808
2025-07-13,Naturgy BAN,8.34
2025-07-13,Distribuidora de Gas Cuyana,5.289705
2025-07-13,Litoral Gas,3.236399
2025-07-13,Distribuidora de Gas del Centro,4.752022
2025-07-13,MetroGAS,9.6098
2025-07-13,Camuzzi Gas Pampeana,12.37906
2025-07-13,GasNea,0.697547
2025-07-13,Naturgy NOA,1.66
2025-07-14,Distribuidora de Gas Cuyana,5.358737
2025-07-14,GasNea,0.577035
2025-07-14,Naturgy BAN,8.95
2025-07-14,MetroGAS,11.0048
2025-07-14,Litoral Gas,3.497642
2025-07-14,Naturgy NOA,1.6
2025-07-14,Distribuidora de Gas del Centro,4.366479
2025-07-14,Camuzzi Gas del Sur,17.207127
2025-07-14,Camuzzi Gas Pampeana,12.618858
2025-07-15,Naturgy NOA,1.6
2025-07-15,Naturgy BAN,7.79
2025-07-15,Distribuidora de Gas Cuyana,5.027894
2025-07-15,GasNea,0.445872
2025-07-15,MetroGAS,9.1272
2025-07-15,Camuzzi Gas del Sur,17.753295
2025-07-15,Litoral Gas,3.204486
2025-07-15,Camuzzi Gas Pampeana,12.271764
2025-07-15,Distribuidora de Gas del Centro,3.661338
2025-07-16,Camuzzi Gas Pampeana,13.595854
2025-07-16,GasNea,0.605596
2025-07-16,Litoral Gas,4.764804
2025-07-16,MetroGAS,11.5753
2025-07-16,Distribuidora de Gas Cuyana,5.589339
2025-07-16,Naturgy BAN,9.52
2025-07-16,Distribuidora de Gas del Centro,5.104832
2025-07-16,Naturgy NOA,1.85
2025-07-16,Camuzzi Gas del Sur,17.764534
2025-07-17,Litoral Gas,5.248428
2025-07-17,Distribuidora de Gas Cuyana,5.449607
2025-07-17,Naturgy NOA,2.25
2025-07-17,GasNea,0.742396
2025-07-17,MetroGAS,13.8487
2025-07-17,Distribuidora de Gas del Centro,5.273024
2025-07-17,Naturgy BAN,12.63
2025-07-17,Camuzzi Gas Pampeana,14.231679
2025-07-17,Camuzzi Gas del Sur,16.944313
2025-07-18,Litoral Gas,5.036084
2025-07-18,Naturgy BAN,11.74
2025-07-18,GasNea,0.835704
2025-07-18,MetroGAS,12.523
2025-07-18,Naturgy NOA,2.03
2025-07-18,Distribuidora de Gas del Centro,5.164109
2025-07-18,Distribuidora de Gas Cuyana,5.011457
2025-07-18,Camuzzi Gas Pampeana,13.456071
2025-07-18,Camuzzi Gas del Sur,15.726443
2025-07-19,Naturgy BAN,10.07
2025-07-19,Distribuidora de Gas Cuyana,4.585905
2025-07-19,Camuzzi Gas Pampeana,12.322143
2025-07-19,Litoral Gas,4.19849
2025-07-19,Distribuidora de Gas del Centro,4.489701
2025-07-19,GasNea,0.74747
2025-07-19,Camuzzi Gas del Sur,15.836098
2025-07-19,MetroGAS,10.8541
2025-07-19,Naturgy NOA,1.89
2025-07-20,Distribuidora de Gas del Centro,4.043277
2025-07-20,Litoral Gas,3.516919
2025-07-20,GasNea,0.664179
2025-07-20,Naturgy NOA,1.6
2025-07-20,Camuzzi Gas del Sur,16.921183
2025-07-20,Camuzzi Gas Pampeana,12.122665
2025-07-20,Naturgy BAN,8.79
2025-07-20,Distribuidora de Gas Cuyana,4.470709
2025-07-20,MetroGAS,9.2762
2025-07-21,Camuzzi Gas Pampeana,13.086545
2025-07-21,Litoral Gas,3.912693
2025-07-21,Camuzzi Gas del Sur,18.422748
2025-07-21,GasNea,0.643395
2025-07-21,Distribuidora de Gas Cuyana,5.029843
2025-07-21,MetroGAS,9.7037
2025-07-21,Distribuidora de Gas del Centro,4.425951
2025-07-21,Naturgy BAN,8.29
2025-07-21,Naturgy NOA,1.69
2025-07-22,Litoral Gas,4.626285
2025-07-22,MetroGAS,11.9123
2025-07-22,GasNea,0.747886
2025-07-22,Naturgy BAN,10.15
2025-07-22,Distribuidora de Gas Cuyana,6.112125
2025-07-22,Naturgy NOA,1.8
2025-07-22,Camuzzi Gas del Sur,19.023826
2025-07-22,Distribuidora de Gas del Centro,5.666499
2025-07-22,Camuzzi Gas Pampeana,14.110059
2025-07-23,Distribuidora de Gas Cuyana,6.443509
2025-07-23,Naturgy BAN,11.92
2025-07-23,Distribuidora de Gas del Centro,6.693319
2025-07-23,Camuzzi Gas del Sur,19.379337
2025-07-23,MetroGAS,13.1462
2025-07-23,GasNea,0.827218
2025-07-23,Litoral Gas,5.491338
2025-07-23,Naturgy NOA,2.03
2025-07-23,Camuzzi Gas Pampeana,15.230016
2025-07-24,Litoral Gas,5.560561
2025-07-24,Camuzzi Gas del Sur,18.998663
2025-07-24,Naturgy NOA,1.84
2025-07-24,GasNea,0.779961
2025-07-24,Distribuidora de Gas Cuyana,6.185253
2025-07-24,Naturgy BAN,10.93
2025-07-24,Distribuidora de Gas del Centro,6.620854
2025-07-24,MetroGAS,12.2378
2025-07-24,Camuzzi Gas Pampeana,14.974343
2025-07-25,Litoral Gas,5.312436
2025-07-25,Naturgy NOA,1.74
2025-07-25,Camuzzi Gas Pampeana,14.189757
2025-07-25,Camuzzi Gas del Sur,20.164162
2025-07-25,MetroGAS,11.8588
2025-07-25,GasNea,0.69244
2025-07-25,Distribuidora de Gas Cuyana,5.792097
2025-07-25,Distribuidora de Gas del Centro,6.151272
2025-07-25,Naturgy BAN,10.95
2025-07-26,Litoral Gas,5.371571
2025-07-26,Distribuidora de Gas Cuyana,6.440256
2025-07-26,Distribuidora de Gas del Centro,6.412241
2025-07-26,GasNea,0.716392
2025-07-26,Naturgy NOA,2.28
2025-07-26,MetroGAS,12.2952
2025-07-26,Camuzzi Gas Pampeana,15.014184
2025-07-26,Naturgy BAN,11.58
2025-07-26,Camuzzi Gas del Sur,20.646508
2025-07-27,Camuzzi Gas Pampeana,14.969181
2025-07-27,MetroGAS,12.2508
2025-07-27,Camuzzi Gas del Sur,20.224788
2025-07-27,GasNea,0.696168
2025-07-27,Litoral Gas,5.39169
2025-07-27,Distribuidora de Gas del Centro,6.711132
2025-07-27,Naturgy BAN,11.76
2025-07-27,Naturgy NOA,2.15
2025-07-27,Distribuidora de Gas Cuyana,6.580534
2025-07-28,Naturgy NOA,2.38
2025-07-28,Camuzzi Gas del Sur,19.958479
2025-07-28,GasNea,0.753521
2025-07-28,MetroGAS,12.2013
2025-07-28,Naturgy BAN,11.04
2025-07-28,Distribuidora de Gas Cuyana,6.657375
2025-07-28,Litoral Gas,5.880293
2025-07-28,Distribuidora de Gas del Centro,6.588161
2025-07-28,Camuzzi Gas Pampeana,14.876216
2025-07-29,Naturgy BAN,11.09
2025-07-29,MetroGAS,12.2614
2025-07-29,Distribuidora de Gas Cuyana,6.317539
2025-07-29,Camuzzi Gas del Sur,18.457551
2025-07-29,Naturgy NOA,2
2025-07-29,Distribuidora de Gas del Centro,6.4097
2025-07-29,Litoral Gas,5.862242
2025-07-29,GasNea,0.791748
2025-07-29,Camuzzi Gas Pampeana,14.121917
2025-07-30,Distribuidora de Gas Cuyana,6.148741
2025-07-30,Camuzzi Gas del Sur,17.827735
2025-07-30,Camuzzi Gas Pampeana,13.017597
2025-07-30,Litoral Gas,4.677813
2025-07-30,GasNea,0.762313
2025-07-30,Naturgy NOA,1.87
2025-07-30,Distribuidora de Gas del Centro,5.462196
2025-07-30,MetroGAS,10.4583
2025-07-30,Naturgy BAN,9.96
2025-07-31,Litoral Gas,4.595288
2025-07-31,GasNea,0.654793
2025-07-31,Camuzzi Gas Pampeana,12.181071
2025-07-31,Naturgy BAN,9.14
2025-07-31,Camuzzi Gas del Sur,16.871637
2025-07-31,Naturgy NOA,1.63
2025-07-31,Distribuidora de Gas Cuyana,5.668324
2025-07-31,Distribuidora de Gas del Centro,4.87879
2025-07-31,MetroGAS,9.3353
2025-08-01,Litoral Gas,3.810708
2025-08-01,MetroGAS,9.0957
2025-08-01,GasNea,0.44154
2025-08-01,Naturgy NOA,1.49
2025-08-01,Distribuidora de Gas del Centro,4.216822
2025-08-01,Distribuidora de Gas Cuyana,5.429167
2025-08-01,Naturgy BAN,8.78
2025-08-01,Camuzzi Gas Pampeana,11.919628
2025-08-01,Camuzzi Gas del Sur,17.063228
2025-08-02,MetroGAS,8.2777
2025-08-02,Naturgy NOA,1.46
2025-08-02,Distribuidora de Gas del Centro,4.360424
2025-08-02,Distribuidora de Gas Cuyana,4.853515
2025-08-02,Naturgy BAN,7.87
2025-08-02,Litoral Gas,3.326365
2025-08-02,Camuzzi Gas Pampeana,11.731191
2025-08-02,Camuzzi Gas del Sur,17.402048
2025-08-02,GasNea,0.478605
2025-08-03,Distribuidora de Gas Cuyana,5.369997
2025-08-03,GasNea,0.510034
2025-08-03,MetroGAS,8.8273
